admin1_name,season_yr,season_num,DER.sos,DER.eos,season_length_days,total_rain_mm
Lamu,2001,2,2001-11-13 00:00:00,2002-01-18 00:00:00,66,4670.299999999999
Lamu,2002,1,2002-04-23 00:00:00,2002-10-08 00:00:00,168,40784.2
Lamu,2002,2,2002-10-25 00:00:00,2003-01-24 00:00:00,91,7658.200000000001
Lamu,2003,1,2003-05-15 00:00:00,2003-09-30 00:00:00,138,30795.9
Lamu,2003,2,2003-11-03 00:00:00,2004-01-17 00:00:00,75,4475.0
Lamu,2004,1,2004-05-24 00:00:00,2005-01-17 00:00:00,238,65850.20000000003
Lamu,2005,1,2005-04-19 00:00:00,2005-10-08 00:00:00,172,43655.8
Lamu,2005,2,2005-11-04 00:00:00,2006-01-10 00:00:00,67,3640.499999999999
Lamu,2006,1,2006-04-18 00:00:00,2007-03-05 00:00:00,321,60616.399999999994
Lamu,2007,1,2007-05-02 00:00:00,2008-02-03 00:00:00,277,86095.49999999999
Lamu,2008,1,2008-04-15 00:00:00,2008-09-27 00:00:00,165,41262.00000000001
Lamu,2008,3,2008-11-01 00:00:00,2009-01-22 00:00:00,82,4446.299999999999
Lamu,2009,1,2009-05-05 00:00:00,2009-09-11 00:00:00,129,22226.0
Lamu,2009,2,2009-10-29 00:00:00,2010-01-20 00:00:00,83,9071.1
Lamu,2010,1,2010-04-10 00:00:00,2010-10-16 00:00:00,189,22780.600000000006
Lamu,2010,2,2010-11-08 00:00:00,2011-01-17 00:00:00,70,3365.099999999999
Lamu,2011,1,2011-04-23 00:00:00,2011-08-29 00:00:00,128,14510.599999999999
Lamu,2011,2,2011-10-20 00:00:00,2012-02-02 00:00:00,105,15255.300000000003
Lamu,2012,1,2012-05-17 00:00:00,2012-09-01 00:00:00,107,9917.4
Lamu,2012,3,2012-10-24 00:00:00,2013-03-06 00:00:00,133,31794.10000000001
Lamu,2013,1,2013-04-21 00:00:00,2013-09-14 00:00:00,146,42508.8
Lamu,2013,2,2013-11-10 12:00:00,2014-01-17 00:00:00,67,3348.499999999999
Lamu,2014,1,2014-04-21 12:00:00,2014-11-01 00:00:00,193,34383.689999999995
Lamu,2014,2,2014-11-06 12:00:00,2015-01-20 12:00:00,75,2028.3999999999999
Lamu,2015,1,2015-04-27 00:00:00,2015-09-22 00:00:00,148,26285.700000000004
Lamu,2015,3,2015-10-31 00:00:00,2016-01-23 00:00:00,84,13416.900000000005
Lamu,2016,1,2016-04-26 00:00:00,2016-08-17 00:00:00,113,20651.090000000004
Lamu,2016,2,2016-11-19 00:00:00,2017-01-21 00:00:00,63,1151.3
Lamu,2017,1,2017-05-12 00:00:00,2017-10-26 00:00:00,167,22139.200000000004
Lamu,2017,3,2017-10-30 12:00:00,2018-01-02 12:00:00,64,2437.5999999999995
Lamu,2018,1,2018-04-05 00:00:00,2019-01-18 00:00:00,288,90865.8
Lamu,2019,1,2019-05-05 00:00:00,2019-09-06 00:00:00,124,16865.500000000004
Lamu,2019,2,2019-10-23 00:00:00,2020-01-28 12:00:00,97,8298.000000000002
Lamu,2020,1,2020-04-18 00:00:00,2020-10-31 12:00:00,196,7176.800000000003
Lamu,2021,1,2021-04-18 00:00:00,2021-08-24 00:00:00,128,8845.0
Lamu,2021,2,2021-11-26 00:00:00,2021-12-12 00:00:00,16,0.0
Lamu,2022,1,2021-12-12 00:00:00,2022-03-18 12:00:00,96,3994.8000000000006
Lamu,2022,2,2022-05-05 00:00:00,2022-09-07 00:00:00,125,21231.200000000004
Lamu,2022,3,2022-11-09 12:00:00,2023-01-28 12:00:00,80,2830.7
Lamu,2023,1,2023-04-12 12:00:00,2023-09-06 00:00:00,146,28376.500000000007
Lamu,2023,2,2023-10-25 00:00:00,2024-02-01 00:00:00,99,16753.9
Lamu,2024,1,2024-04-06 00:00:00,2024-10-10 00:00:00,187,17086.400000000005
Lamu,2024,2,2024-11-01 00:00:00,2024-12-11 00:00:00,40,8135.2
Machakos,2000,1,2000-03-27 00:00:00,2000-06-09 00:00:00,74,1050.3
Machakos,2000,2,2000-11-20 00:00:00,2000-11-22 00:00:00,2,0.0
Machakos,2001,1,2000-11-22 00:00:00,2001-06-30 00:00:00,220,24077.500000000004
Machakos,2001,2,2001-11-04 00:00:00,2002-02-16 12:00:00,104,7503.199999999998
Machakos,2002,1,2002-03-23 00:00:00,2002-07-09 00:00:00,108,10920.300000000001
Machakos,2002,3,2002-11-07 12:00:00,2003-02-05 00:00:00,89,8885.2
Machakos,2003,1,2003-04-21 00:00:00,2003-07-15 00:00:00,85,9259.099999999999
Machakos,2003,2,2003-10-30 00:00:00,2004-02-18 00:00:00,111,7323.999999999999
Machakos,2004,1,2004-03-26 12:00:00,2004-06-24 12:00:00,90,5054.399999999998
Machakos,2004,3,2004-11-01 12:00:00,2005-02-08 12:00:00,99,22139.800000000003
Machakos,2005,1,2005-04-08 00:00:00,2005-07-10 00:00:00,93,5287.500000000001
Machakos,2005,2,2005-11-06 00:00:00,2006-01-28 12:00:00,83,3363.799999999999
Machakos,2006,1,2006-03-22 00:00:00,2006-06-28 00:00:00,98,13590.000000000004
Machakos,2006,2,2006-11-04 12:00:00,2006-11-12 00:00:00,7,0.0
Machakos,2007,1,2006-11-12 00:00:00,2007-07-05 00:00:00,235,15013.100000000004
Machakos,2007,2,2007-10-30 12:00:00,2007-11-11 00:00:00,11,0.0
Machakos,2008,1,2007-11-11 00:00:00,2008-06-21 00:00:00,223,13545.900000000001
Machakos,2008,2,2008-10-22 00:00:00,2009-01-29 00:00:00,99,6292.299999999998
Machakos,2009,1,2009-04-23 00:00:00,2009-06-28 00:00:00,66,1877.5
Machakos,2009,2,2009-10-28 00:00:00,2009-11-18 12:00:00,21,0.0
Machakos,2010,1,2009-11-18 12:00:00,2010-07-14 00:00:00,237,24624.800000000007
Machakos,2010,2,2010-11-02 00:00:00,2011-01-24 00:00:00,83,5919.299999999999
Machakos,2011,1,2011-03-19 00:00:00,2011-06-15 00:00:00,88,1281.3999999999999
Machakos,2011,2,2011-10-31 00:00:00,2012-01-11 00:00:00,72,12260.100000000002
Machakos,2012,1,2012-04-11 00:00:00,2012-07-13 00:00:00,93,12405.800000000005
Machakos,2012,2,2012-11-07 00:00:00,2013-02-09 00:00:00,94,7302.400000000001
Machakos,2013,1,2013-03-22 00:00:00,2013-06-28 12:00:00,98,12660.200000000006
Machakos,2013,2,2013-11-10 00:00:00,2013-11-28 00:00:00,18,0.0
Machakos,2014,1,2013-11-28 00:00:00,2014-06-29 00:00:00,213,8925.400000000001
Machakos,2014,2,2014-11-07 00:00:00,2015-01-21 00:00:00,75,7248.3
Machakos,2015,1,2015-03-29 00:00:00,2015-07-01 12:00:00,94,18429.500000000004
Machakos,2015,2,2015-11-06 00:00:00,2015-11-13 00:00:00,7,0.0
Machakos,2016,1,2015-11-13 00:00:00,2016-07-04 00:00:00,234,19916.699999999997
Machakos,2016,2,2016-11-10 00:00:00,2017-01-20 00:00:00,71,8986.099999999999
Machakos,2017,1,2017-04-07 00:00:00,2017-07-06 00:00:00,90,7796.699999999996
Machakos,2017,2,2017-11-01 00:00:00,2018-01-11 00:00:00,71,7464.000000000001
Machakos,2018,1,2018-03-17 00:00:00,2018-07-21 00:00:00,126,22293.10000000001
Machakos,2018,2,2018-11-20 00:00:00,2019-01-28 00:00:00,69,9787.199999999999
Machakos,2019,1,2019-04-19 00:00:00,2019-07-06 00:00:00,78,9302.999999999998
Machakos,2020,1,2020-04-05 12:00:00,2021-03-14 00:00:00,342,27066.500000000004
Machakos,2021,1,2021-04-11 00:00:00,2021-07-17 00:00:00,97,5556.699999999999
Machakos,2021,2,2021-11-18 00:00:00,2021-11-28 00:00:00,10,0.0
Machakos,2022,1,2021-11-28 00:00:00,2022-05-16 00:00:00,169,8145.899999999998
Machakos,2022,2,2022-11-04 00:00:00,2023-01-13 12:00:00,70,10809.199999999997
Machakos,2023,1,2023-03-30 00:00:00,2023-06-17 00:00:00,79,11291.8
Machakos,2023,2,2023-11-05 00:00:00,2024-02-26 00:00:00,113,10837.400000000005
Machakos,2024,1,2024-03-19 00:00:00,2024-07-30 00:00:00,133,57269.40000000001
Machakos,2024,2,2024-10-22 00:00:00,2024-12-18 00:00:00,57,17118.2
Makueni,2000,1,2000-03-23 00:00:00,2000-06-01 00:00:00,70,1083.0
Makueni,2000,2,2000-11-11 00:00:00,2000-11-18 00:00:00,7,0.0
Makueni,2001,1,2000-11-18 00:00:00,2001-06-06 00:00:00,200,17598.300000000003
Makueni,2001,2,2001-11-03 00:00:00,2001-11-17 12:00:00,14,0.0
Makueni,2002,1,2001-11-17 12:00:00,2002-06-29 00:00:00,223,4626.9000000000015
Makueni,2002,2,2002-11-09 00:00:00,2003-02-09 00:00:00,92,21003.500000000004
Makueni,2003,1,2003-04-11 00:00:00,2003-06-29 00:00:00,79,6674.999999999996
Makueni,2003,2,2003-10-24 12:00:00,2003-11-07 00:00:00,13,0.0
Makueni,2004,1,2003-11-07 00:00:00,2004-06-22 00:00:00,228,19398.500000000007
Makueni,2004,2,2004-11-14 00:00:00,2005-02-09 00:00:00,87,14247.499999999996
Makueni,2005,1,2005-03-31 00:00:00,2005-06-20 00:00:00,81,4559.5
Makueni,2005,2,2005-11-08 00:00:00,2006-01-29 00:00:00,82,7197.4
Makueni,2006,1,2006-03-21 00:00:00,2006-06-23 00:00:00,94,9042.799999999997
Makueni,2006,2,2006-11-02 00:00:00,2006-11-10 00:00:00,8,0.0
Makueni,2007,1,2006-11-10 00:00:00,2007-05-30 00:00:00,201,30158.400000000012
Makueni,2007,2,2007-11-08 00:00:00,2007-11-14 00:00:00,6,0.0
Makueni,2008,1,2007-11-14 00:00:00,2008-06-15 00:00:00,214,16661.600000000002
Makueni,2008,2,2008-10-29 00:00:00,2009-02-21 00:00:00,115,15559.199999999995
Makueni,2009,1,2009-04-12 00:00:00,2009-06-22 00:00:00,71,965.8000000000001
Makueni,2009,2,2009-10-14 00:00:00,2009-11-24 00:00:00,41,0.0
Makueni,2010,1,2009-11-24 00:00:00,2010-06-15 00:00:00,203,36401.4
Makueni,2010,2,2010-11-03 00:00:00,2011-02-10 00:00:00,99,10849.999999999996
Makueni,2011,1,2011-10-23 00:00:00,2012-01-13 00:00:00,82,28488.800000000003
Makueni,2012,1,2012-04-04 00:00:00,2012-06-17 00:00:00,74,6938.4
Makueni,2012,2,2012-11-06 00:00:00,2012-11-24 00:00:00,18,0.0
Makueni,2013,1,2012-11-24 00:00:00,2013-06-23 00:00:00,211,22188.899999999994
Makueni,2013,3,2013-11-09 00:00:00,2013-11-23 12:00:00,14,0.0
Makueni,2014,1,2013-11-23 12:00:00,2014-07-16 00:00:00,234,2646.7000000000007
Makueni,2014,2,2014-11-08 00:00:00,2015-01-24 00:00:00,77,19342.100000000002
Makueni,2015,1,2015-03-29 00:00:00,2015-06-20 00:00:00,83,20951.0
Makueni,2015,2,2015-11-10 00:00:00,2015-11-22 00:00:00,12,0.0
Makueni,2016,1,2015-11-22 00:00:00,2016-06-28 12:00:00,219,10251.5
Makueni,2016,3,2016-11-10 00:00:00,2017-01-21 00:00:00,72,17270.0
Makueni,2017,1,2017-04-09 00:00:00,2017-06-25 00:00:00,77,11255.399999999996
Makueni,2017,2,2017-11-04 00:00:00,2018-02-02 00:00:00,90,13744.399999999998
Makueni,2018,1,2018-03-17 00:00:00,2018-07-13 00:00:00,118,22892.30000000001
Makueni,2018,2,2018-11-21 00:00:00,2019-01-26 00:00:00,66,7290.299999999999
Makueni,2019,1,2019-04-11 00:00:00,2019-07-08 00:00:00,88,15825.099999999997
Makueni,2020,1,2019-11-03 00:00:00,2020-06-10 12:00:00,220,65781.19999999998
Makueni,2020,2,2020-11-06 00:00:00,2020-11-13 00:00:00,7,0.0
Makueni,2021,1,2020-11-13 00:00:00,2021-07-06 00:00:00,235,7294.900000000001
Makueni,2021,2,2021-11-27 00:00:00,2021-11-29 00:00:00,2,0.0
Makueni,2022,1,2021-11-29 00:00:00,2022-03-14 00:00:00,105,20923.699999999997
Makueni,2022,2,2022-11-10 00:00:00,2023-01-21 00:00:00,72,20206.6
Makueni,2023,1,2023-03-31 00:00:00,2023-06-13 00:00:00,74,8398.0
Makueni,2023,2,2023-10-27 00:00:00,2023-11-10 00:00:00,14,0.0
Makueni,2024,1,2023-11-10 00:00:00,2024-08-07 00:00:00,271,34857.3
Makueni,2024,3,2024-10-17 12:00:00,2024-12-18 12:00:00,62,15617.900000000001
Mandera,2000,1,2000-04-20 00:00:00,2000-06-25 00:00:00,66,24898.999999999996
Mandera,2000,2,2000-09-29 00:00:00,2000-12-07 00:00:00,69,17953.5
Mandera,2001,1,2001-03-31 00:00:00,2001-06-06 00:00:00,67,28285.8
Mandera,2001,2,2001-10-23 00:00:00,2001-12-22 00:00:00,60,12673.2
Mandera,2002,1,2002-04-10 00:00:00,2002-06-10 00:00:00,61,30228.999999999996
Mandera,2002,2,2002-10-11 00:00:00,2002-12-19 00:00:00,69,15258.3
Mandera,2003,1,2003-04-10 00:00:00,2003-06-17 00:00:00,68,52183.6
Mandera,2003,2,2003-11-01 00:00:00,2004-01-01 00:00:00,61,24635.899999999998
Mandera,2004,1,2004-04-02 00:00:00,2004-06-04 00:00:00,63,14830.299999999996
Mandera,2004,2,2004-10-16 00:00:00,2004-12-23 00:00:00,68,24965.399999999994
Mandera,2005,1,2005-04-10 00:00:00,2005-06-13 00:00:00,64,25229.5
Mandera,2005,2,2005-10-08 12:00:00,2005-12-14 00:00:00,66,2256.9
Mandera,2006,1,2006-04-02 00:00:00,2006-06-06 00:00:00,65,25060.799999999996
Mandera,2006,2,2006-10-24 00:00:00,2007-01-13 00:00:00,81,55391.600000000006
Mandera,2007,1,2007-04-08 00:00:00,2007-06-12 00:00:00,65,22638.6
Mandera,2007,2,2007-10-11 00:00:00,2007-12-12 00:00:00,62,14442.699999999999
Mandera,2008,1,2008-04-04 00:00:00,2008-06-02 00:00:00,59,38433.09999999999
Mandera,2008,2,2008-10-06 00:00:00,2008-12-06 00:00:00,61,15308.7
Mandera,2009,1,2009-04-02 00:00:00,2009-06-15 00:00:00,74,8222.3
Mandera,2009,2,2009-10-09 12:00:00,2009-12-11 00:00:00,62,16906.5
Mandera,2010,1,2010-03-08 00:00:00,2010-05-30 00:00:00,83,33453.59999999999
Mandera,2010,2,2010-10-09 00:00:00,2010-12-08 00:00:00,60,4732.0
Mandera,2011,1,2011-10-20 00:00:00,2012-01-09 00:00:00,81,90832.1
Mandera,2012,1,2012-04-10 00:00:00,2012-06-07 00:00:00,58,16881.3
Mandera,2012,2,2012-10-12 00:00:00,2012-12-18 00:00:00,67,29035.199999999993
Mandera,2013,1,2013-03-21 00:00:00,2013-06-01 00:00:00,72,43153.6
Mandera,2013,2,2013-10-23 00:00:00,2013-12-20 00:00:00,58,13037.3
Mandera,2014,1,2014-03-24 00:00:00,2014-05-31 00:00:00,68,19912.6
Mandera,2014,2,2014-10-14 00:00:00,2014-12-15 00:00:00,62,19328.1
Mandera,2015,1,2015-03-31 00:00:00,2015-06-05 00:00:00,66,26848.199999999997
Mandera,2015,2,2015-10-10 00:00:00,2015-12-18 00:00:00,69,28660.399999999998
Mandera,2016,1,2016-04-09 00:00:00,2016-06-13 00:00:00,65,28376.999999999996
Mandera,2016,2,2016-11-03 00:00:00,2017-01-01 00:00:00,59,7839.099999999999
Mandera,2017,1,2017-04-10 00:00:00,2017-06-13 00:00:00,64,18017.0
Mandera,2017,2,2017-10-17 00:00:00,2017-12-12 00:00:00,56,22712.299999999996
Mandera,2018,1,2018-03-24 00:00:00,2018-06-28 00:00:00,96,60371.500000000015
Mandera,2018,2,2018-10-20 00:00:00,2018-12-23 00:00:00,64,22989.899999999998
Mandera,2019,1,2019-04-28 00:00:00,2019-07-17 00:00:00,80,1174.0999999999997
Mandera,2019,2,2019-10-12 00:00:00,2020-01-11 00:00:00,91,65848.9
Mandera,2020,1,2020-04-04 00:00:00,2020-06-08 00:00:00,65,49190.8
Mandera,2020,2,2020-09-28 00:00:00,2020-12-12 00:00:00,75,17400.4
Mandera,2021,1,2021-04-03 00:00:00,2021-06-07 00:00:00,65,26440.1
Mandera,2021,2,2021-10-20 00:00:00,2022-01-03 00:00:00,75,10914.599999999999
Mandera,2022,1,2022-04-08 00:00:00,2022-06-06 00:00:00,59,16887.499999999996
Mandera,2022,2,2022-10-08 00:00:00,2023-01-03 00:00:00,87,16632.4
Mandera,2023,1,2023-03-25 00:00:00,2023-06-12 00:00:00,79,35151.2
Mandera,2023,2,2023-10-18 00:00:00,2024-01-11 00:00:00,85,80923.00000000003
Mandera,2024,1,2024-04-04 00:00:00,2024-06-11 00:00:00,68,38557.299999999996
Mandera,2024,2,2024-10-13 00:00:00,2024-12-08 00:00:00,56,17424.899999999998
Marsabit,2000,1,2000-04-20 00:00:00,2000-08-20 00:00:00,122,1620.6999999999998
Marsabit,2000,2,2000-10-04 00:00:00,2001-01-20 00:00:00,108,39602.899999999994
Marsabit,2001,1,2001-03-29 00:00:00,2001-05-27 00:00:00,59,86365.5
Marsabit,2001,2,2001-11-03 00:00:00,2002-01-28 00:00:00,86,50942.399999999994
Marsabit,2002,1,2002-04-10 00:00:00,2002-06-09 00:00:00,60,46349.09999999999
Marsabit,2002,2,2002-11-11 00:00:00,2003-01-27 00:00:00,77,139258.9
Marsabit,2003,1,2003-04-11 00:00:00,2003-08-08 00:00:00,119,327837.4
Marsabit,2003,3,2003-11-16 00:00:00,2004-01-22 00:00:00,67,23882.199999999997
Marsabit,2004,1,2004-04-02 00:00:00,2004-06-01 00:00:00,60,54501.2
Marsabit,2004,2,2004-10-30 00:00:00,2005-01-09 00:00:00,71,92180.4
Marsabit,2005,1,2005-04-20 00:00:00,2005-06-22 00:00:00,63,30702.599999999995
Marsabit,2005,2,2005-10-21 00:00:00,2005-12-15 00:00:00,55,5146.799999999999
Marsabit,2006,1,2006-03-31 00:00:00,2006-05-30 00:00:00,60,48945.9
Marsabit,2006,2,2006-11-04 00:00:00,2007-01-21 12:00:00,78,105701.19999999998
Marsabit,2007,1,2007-04-10 00:00:00,2007-06-10 00:00:00,61,30229.899999999994
Marsabit,2007,3,2007-08-07 00:00:00,2007-12-06 00:00:00,121,5946.599999999999
Marsabit,2008,1,2008-04-01 00:00:00,2008-06-01 00:00:00,61,57291.100000000006
Marsabit,2008,2,2008-10-19 00:00:00,2008-12-19 00:00:00,61,54723.1
Marsabit,2009,1,2009-10-06 00:00:00,2010-01-07 00:00:00,93,39439.2
Marsabit,2010,1,2010-02-17 00:00:00,2010-05-24 00:00:00,96,96583.99999999999
Marsabit,2010,2,2010-10-07 00:00:00,2010-12-07 00:00:00,61,1739.8
Marsabit,2011,2,2011-10-23 00:00:00,2012-01-08 00:00:00,77,237414.3
Marsabit,2012,1,2012-04-11 00:00:00,2012-06-06 00:00:00,56,50576.399999999994
Marsabit,2012,2,2012-10-19 00:00:00,2013-01-06 00:00:00,79,23728.6
Marsabit,2013,1,2013-03-26 00:00:00,2013-05-25 00:00:00,60,117152.59999999999
Marsabit,2013,2,2013-10-29 00:00:00,2014-01-02 00:00:00,65,86681.9
Marsabit,2014,1,2014-03-11 00:00:00,2014-05-15 00:00:00,65,56705.49999999999
Marsabit,2014,2,2014-10-12 00:00:00,2015-01-06 00:00:00,86,53205.9
Marsabit,2015,1,2015-04-07 00:00:00,2015-06-10 00:00:00,64,72557.4
Marsabit,2015,3,2015-11-01 00:00:00,2016-01-23 00:00:00,83,131386.4
Marsabit,2016,1,2016-04-14 00:00:00,2016-06-18 00:00:00,65,80465.2
Marsabit,2016,2,2016-11-10 00:00:00,2017-01-04 00:00:00,55,15012.900000000001
Marsabit,2017,1,2017-05-03 00:00:00,2017-09-14 00:00:00,134,829.3000000000001
Marsabit,2017,2,2017-10-22 00:00:00,2018-01-31 00:00:00,101,85196.2
Marsabit,2018,1,2018-03-22 00:00:00,2018-06-13 00:00:00,83,178136.8
Marsabit,2018,2,2018-10-19 00:00:00,2019-01-29 12:00:00,102,53260.5
Marsabit,2019,2,2019-10-16 00:00:00,2020-01-21 00:00:00,97,193455.59999999998
Marsabit,2020,1,2020-04-08 00:00:00,2020-06-05 00:00:00,58,95099.49999999999
Marsabit,2020,3,2020-09-30 00:00:00,2021-01-02 00:00:00,94,100344.2
Marsabit,2021,1,2021-04-04 00:00:00,2021-06-26 00:00:00,83,55540.63
Marsabit,2021,2,2021-11-13 00:00:00,2022-01-11 00:00:00,59,11350.9
Marsabit,2022,1,2022-04-10 00:00:00,2022-06-06 00:00:00,57,36156.399999999994
Marsabit,2022,2,2022-09-22 00:00:00,2022-12-29 00:00:00,98,16888.4
Marsabit,2023,1,2023-03-31 00:00:00,2023-06-06 00:00:00,67,103286.99999999997
Marsabit,2023,2,2023-10-27 00:00:00,2024-01-01 00:00:00,66,107558.80000000002
Marsabit,2024,1,2024-04-08 00:00:00,2024-06-09 00:00:00,62,90528.2
Marsabit,2024,2,2024-10-26 00:00:00,2024-12-16 00:00:00,51,29395.0
Meru,2000,1,2000-04-21 12:00:00,2000-07-08 00:00:00,77,613.8
Meru,2000,3,2000-09-18 00:00:00,2001-03-04 00:00:00,167,52890.90000000001
Meru,2001,1,2001-03-16 00:00:00,2001-07-01 00:00:00,107,23795.700000000004
Meru,2001,2,2001-10-30 00:00:00,2002-01-31 00:00:00,93,11826.500000000002
Meru,2002,1,2002-03-20 00:00:00,2002-07-11 12:00:00,113,35912.50000000001
Meru,2002,2,2002-10-31 00:00:00,2003-02-05 00:00:00,97,21595.300000000003
Meru,2003,1,2003-04-12 00:00:00,2003-06-28 00:00:00,77,28233.700000000004
Meru,2003,2,2003-10-26 00:00:00,2004-03-01 00:00:00,127,14140.900000000005
Meru,2004,1,2004-04-04 00:00:00,2004-07-07 00:00:00,94,6886.4
Meru,2004,3,2004-10-02 00:00:00,2005-02-05 12:00:00,126,33483.3
Meru,2005,1,2005-04-15 00:00:00,2005-07-13 00:00:00,89,12427.9
Meru,2005,2,2005-11-01 00:00:00,2006-02-02 00:00:00,93,9081.799999999997
Meru,2006,1,2006-04-02 00:00:00,2006-06-24 00:00:00,83,12433.6
Meru,2006,2,2006-10-27 00:00:00,2007-03-02 00:00:00,126,34398.600000000006
Meru,2007,1,2007-04-07 00:00:00,2007-06-30 00:00:00,84,8936.8
Meru,2007,3,2007-10-08 12:00:00,2008-02-10 12:00:00,125,24534.100000000002
Meru,2008,1,2008-04-10 00:00:00,2008-06-25 00:00:00,76,6087.5
Meru,2008,2,2008-10-13 00:00:00,2009-03-17 00:00:00,155,50921.700000000004
Meru,2009,1,2009-04-15 00:00:00,2009-07-08 00:00:00,84,11034.6
Meru,2009,2,2009-10-17 12:00:00,2010-01-28 12:00:00,103,4497.1
Meru,2010,1,2010-03-08 12:00:00,2010-07-21 00:00:00,134,18304.100000000006
Meru,2010,3,2010-10-17 12:00:00,2011-02-21 00:00:00,126,42734.100000000006
Meru,2011,1,2011-04-14 00:00:00,2011-07-04 00:00:00,81,16563.000000000004
Meru,2011,3,2011-09-24 12:00:00,2012-02-10 00:00:00,138,121838.40000000002
Meru,2012,1,2012-04-12 00:00:00,2012-06-22 00:00:00,71,16606.800000000003
Meru,2012,2,2012-10-22 00:00:00,2013-02-08 00:00:00,109,10163.099999999997
Meru,2013,1,2013-03-25 00:00:00,2013-06-24 00:00:00,91,18327.900000000005
Meru,2013,3,2013-09-19 00:00:00,2014-01-20 00:00:00,123,15840.300000000001
Meru,2014,1,2014-03-21 00:00:00,2014-06-22 00:00:00,93,9260.1
Meru,2014,2,2014-10-28 00:00:00,2015-01-15 00:00:00,79,46137.600000000006
Meru,2015,1,2015-04-01 00:00:00,2015-06-26 00:00:00,86,22205.600000000006
Meru,2015,2,2015-10-28 00:00:00,2016-02-26 00:00:00,121,23974.200000000004
Meru,2016,1,2016-04-17 00:00:00,2016-07-12 00:00:00,86,10212.5
Meru,2016,4,2016-11-04 00:00:00,2017-01-30 00:00:00,87,34602.9
Meru,2017,1,2017-04-10 00:00:00,2017-07-08 00:00:00,89,14229.700000000003
Meru,2017,2,2017-10-24 00:00:00,2018-02-10 00:00:00,109,56408.3
Meru,2018,1,2018-03-18 00:00:00,2018-07-15 00:00:00,119,43016.200000000004
Meru,2018,2,2018-11-10 00:00:00,2019-01-22 00:00:00,73,21303.900000000005
Meru,2019,1,2019-04-21 00:00:00,2019-07-10 00:00:00,80,4995.700000000001
Meru,2019,2,2019-10-13 12:00:00,2020-03-03 00:00:00,141,12708.6
Meru,2020,1,2020-04-13 00:00:00,2020-08-13 00:00:00,122,8395.8
Meru,2020,2,2020-10-22 00:00:00,2021-01-11 00:00:00,81,8199.100000000002
Meru,2021,1,2021-04-08 00:00:00,2021-07-06 00:00:00,89,8645.099999999999
Meru,2021,2,2021-11-06 00:00:00,2022-01-24 00:00:00,79,11233.199999999999
Meru,2022,1,2022-04-01 12:00:00,2022-06-30 00:00:00,89,12998.5
Meru,2022,2,2022-11-02 00:00:00,2023-01-13 00:00:00,72,13035.700000000003
Meru,2023,1,2023-03-29 00:00:00,2023-06-19 12:00:00,82,27081.800000000003
Meru,2023,2,2023-10-22 00:00:00,2024-02-24 00:00:00,125,32453.800000000007
Meru,2024,1,2024-03-27 00:00:00,2024-07-04 00:00:00,99,36240.990000000005
Meru,2024,3,2024-10-16 00:00:00,2024-12-17 00:00:00,62,29860.600000000002
Migori,2000,1,2000-03-29 00:00:00,2000-07-10 00:00:00,103,8135.500000000001
Migori,2000,2,2000-10-19 00:00:00,2001-02-26 00:00:00,130,12912.500000000002
Migori,2001,1,2001-04-05 00:00:00,2001-07-02 00:00:00,88,4093.8
Migori,2001,2,2001-10-06 00:00:00,2002-01-18 00:00:00,104,9746.4
Migori,2002,1,2002-03-19 00:00:00,2002-06-22 00:00:00,95,14331.600000000004
Migori,2002,2,2002-10-30 00:00:00,2003-02-07 00:00:00,100,6797.9000000000015
Migori,2003,1,2003-04-06 12:00:00,2003-07-10 00:00:00,94,6014.0
Migori,2003,3,2003-10-10 00:00:00,2004-02-03 00:00:00,116,5290.0
Migori,2004,1,2004-03-22 00:00:00,2004-06-30 00:00:00,100,9929.800000000001
Migori,2004,2,2004-10-15 00:00:00,2005-02-16 00:00:00,124,8580.2
Migori,2005,1,2005-03-29 00:00:00,2005-07-11 00:00:00,104,11741.300000000003
Migori,2005,2,2005-10-18 00:00:00,2005-12-14 00:00:00,57,2871.7999999999997
Migori,2006,1,2006-03-14 00:00:00,2006-07-05 12:00:00,113,12081.3
Migori,2006,2,2006-11-01 00:00:00,2006-11-13 00:00:00,12,0.0
Migori,2007,1,2006-11-13 00:00:00,2007-08-18 12:00:00,278,20617.7
Migori,2007,2,2007-10-18 00:00:00,2008-01-12 00:00:00,86,2428.4
Migori,2008,1,2008-04-01 00:00:00,2008-06-26 00:00:00,86,9954.5
Migori,2008,2,2008-09-26 00:00:00,2008-12-15 00:00:00,80,3549.5
Migori,2009,1,2009-03-26 00:00:00,2009-07-04 00:00:00,100,8196.400000000001
Migori,2009,2,2009-10-15 12:00:00,2009-12-30 00:00:00,75,0.0
Migori,2010,1,2009-12-30 00:00:00,2010-07-11 00:00:00,193,23656.100000000006
Migori,2010,2,2010-10-05 00:00:00,2011-01-16 00:00:00,103,7216.900000000001
Migori,2011,1,2011-04-03 00:00:00,2011-07-28 00:00:00,116,11157.300000000003
Migori,2011,2,2011-09-27 00:00:00,2012-01-09 00:00:00,104,15556.0
Migori,2012,1,2012-04-06 00:00:00,2012-07-26 00:00:00,111,12707.400000000001
Migori,2012,2,2012-10-17 00:00:00,2013-01-25 00:00:00,100,5632.000000000001
Migori,2013,1,2013-03-27 00:00:00,2013-06-22 00:00:00,87,12228.900000000001
